level	batch	reading_id	word	reading	meaning	han_viet
n2_advanced_drafts	batch_0491_0500	R_0492	乖離	かいり	sự tách rời, khoảng cách ngày càng lớn	Quai Li
n2_advanced_drafts	batch_0491_0500	R_0492	風化	ふうか	phai mờ (ký ức), bị thời gian xói mòn	Phong Hóa
n2_advanced_drafts	batch_0491_0500	R_0492	昭和	しょうわ	thời Showa (1926-1989)	Chiêu Hòa
n2_advanced_drafts	batch_0491_0500	R_0492	蓄積	ちくせき	tích tụ, tích lũy	Súc Tích
n2_advanced_drafts	batch_0491_0500	R_0492	連帯	れんたい	đoàn kết, liên đới	Liên Đới
n2_advanced_drafts	batch_0491_0500	R_0493	不世出	ふせいしゅつ	thiên tài hiếm có, không ai sánh được qua các thế hệ	Bất Thế Xuất
n2_advanced_drafts	batch_0491_0500	R_0493	紀行文	きこうぶん	bút ký hành trình, du ký	Kỉ Hành Văn
n2_advanced_drafts	batch_0491_0500	R_0493	過客	かかく	lữ khách, người qua đường (văn cổ)	Quá Khách
n2_advanced_drafts	batch_0491_0500	R_0493	流転	るてん	trôi dạt không ngừng, biến thiên	Lưu Chuyển
n2_advanced_drafts	batch_0491_0500	R_0493	もののあわれ	もののあわれ	cảm thức về sự vô thường và xúc động trước vạn vật (mỹ học Nhật Bản)	
n2_advanced_drafts	batch_0491_0500	R_0493	栄枯盛衰	えいこせいすい	thịnh suy, hưng vong (thành ngữ 4 chữ)	Vinh Khô Thịnh Suy
n2_advanced_drafts	batch_0491_0500	R_0493	無常観	むじょうかん	quan niệm vô thường, cảm thức về sự không bền vững	Vô Thường Quan
n2_advanced_drafts	batch_0491_0500	R_0493	静謐	せいひつ	tĩnh lặng, yên bình sâu xa (văn học)	Tĩnh Mật
n2_advanced_drafts	batch_0491_0500	R_0493	求道者	きゅうどうしゃ	người cầu đạo, người tìm kiếm chân lý	Cầu Đạo Giả
n2_advanced_drafts	batch_0491_0500	R_0493	詩的跳躍	してきちょうやく	bước nhảy thơ ca, sự kết nối táo bạo trong thơ	Thi Đích Khiêu Dược
n2_advanced_drafts	batch_0491_0500	R_0493	余白	よはく	khoảng trống, khoảng lặng (nghệ thuật)	Dư Bạch
n2_advanced_drafts	batch_0491_0500	R_0493	真骨頂	しんこっちょう	tinh hoa đích thực, bản chất cốt lõi nhất	Chân Cốt Đính
n2_advanced_drafts	batch_0491_0500	R_0494	匠	たくみ	người thợ lành nghề, nghệ nhân bậc thầy	Tượng
n2_advanced_drafts	batch_0491_0500	R_0494	営み	いとなみ	hoạt động, công việc mang tính văn hóa	Doanh
n2_advanced_drafts	batch_0491_0500	R_0494	誠実さ	せいじつさ	sự chân thành, trung thực	Thành Thực
n2_advanced_drafts	batch_0491_0500	R_0494	美意識	びいしき	ý thức thẩm mỹ	Mĩ Ý Thức
n2_advanced_drafts	batch_0491_0500	R_0494	妥協	だきょう	sự thỏa hiệp, nhượng bộ	Thỏa Hiệp
n2_advanced_drafts	batch_0491_0500	R_0494	師弟関係	してい かんけい	mối quan hệ thầy trò	Sư Đệ Quan Hệ
n2_advanced_drafts	batch_0491_0500	R_0494	継承	けいしょう	sự kế thừa, tiếp nối	Kế Thừa
n2_advanced_drafts	batch_0491_0500	R_0494	競争優位	きょうそう ゆうい	lợi thế cạnh tranh	Cạnh Tranh Ưu Vị
n2_advanced_drafts	batch_0491_0500	R_0494	源泉	げんせん	nguồn gốc, cội nguồn	Nguyên Tuyền
n2_advanced_drafts	batch_0491_0500	R_0494	切り捨てる	きりすてる	loại bỏ, bỏ đi không tiếc	Thiết Xá
n2_advanced_drafts	batch_0491_0500	R_0494	浸透する	しんとうする	thâm nhập, lan rộng	Tẩm Thấu
n2_advanced_drafts	batch_0491_0500	R_0494	執念	しゅうねん	sự chấp nhặt, quyết tâm kiên trì	Chấp Niệm
n2_advanced_drafts	batch_0491_0500	R_0494	逆説的	ぎゃくせつてき	mang tính nghịch lý	Nghịch Thuyết Đích
n2_advanced_drafts	batch_0491_0500	R_0494	蓄積	ちくせき	sự tích lũy	Súc Tích
n2_advanced_drafts	batch_0491_0500	R_0494	危機感	ききかん	cảm giác khủng hoảng, ý thức về nguy cơ	Nguy Ki Cảm
n2_advanced_drafts	batch_0491_0500	R_0495	甘え	あまえ	amae -- nhu cầu tâm lý muốn phụ thuộc và được chấp nhận	Cam
n2_advanced_drafts	batch_0491_0500	R_0495	精神科医	せいしんかい	bác sĩ tâm thần	Tinh Thần Khoa Y
n2_advanced_drafts	batch_0491_0500	R_0495	対人関係	たいじんかんけい	mối quan hệ giữa người với người	Đối Nhân Quan Hệ
n2_advanced_drafts	batch_0491_0500	R_0495	核心	かくしん	cốt lõi, trung tâm	Hạch Tâm
n2_advanced_drafts	batch_0491_0500	R_0495	阿吽の呼吸	あうんのこきゅう	sự ăn ý ngầm, hô hấp a-un (hiểu nhau không cần nói)	A Hồng Hô Hấp
n2_advanced_drafts	batch_0491_0500	R_0495	暗黙の了解	あんもくのりょうかい	ngầm hiểu nhau, thỏa thuận không lời	Ám Mặc Liễu Giải
n2_advanced_drafts	batch_0491_0500	R_0495	脆さ	もろさ	sự mỏng manh, dễ vỡ	Thúy
n2_advanced_drafts	batch_0491_0500	R_0495	孕む	はらむ	tiềm ẩn, mang trong mình	Dựng
n2_advanced_drafts	batch_0491_0500	R_0495	自律	じりつ	tự chủ, tự lập	Tự Luật
n2_advanced_drafts	batch_0491_0500	R_0495	契約的	けいやくてき	mang tính hợp đồng	Khế Ước Đích
n2_advanced_drafts	batch_0491_0500	R_0495	亀裂	きれつ	vết nứt, sự rạn nứt	Quy Liệt
n2_advanced_drafts	batch_0491_0500	R_0495	束縛	そくばく	trói buộc, ràng buộc	Thúc Phược
n2_advanced_drafts	batch_0491_0500	R_0495	建前と本音	たてまえとほんね	tatemae (mặt ngoài) và honne (ý thật bên trong)	Kiến Tiền Bản Âm
n2_advanced_drafts	batch_0491_0500	R_0495	浸透	しんとう	sự thâm nhập, lan rộng	Tẩm Thấu
n2_advanced_drafts	batch_0491_0500	R_0495	逆説的	ぎゃくせつてき	mang tính nghịch lý	Nghịch Thuyết Đích
n2_advanced_drafts	batch_0491_0500	R_0496	盂蘭盆会	うらぼんえ	lễ Vu Lan trong Phật giáo	Vu Lan Bồn Hội
n2_advanced_drafts	batch_0491_0500	R_0496	祖霊信仰	それいしんこう	tín ngưỡng thờ phụng linh hồn tổ tiên	Tổ Linh Tín Ngưỡng
n2_advanced_drafts	batch_0491_0500	R_0496	迎え火	むかえび	lửa đón (đốt để rước hồn tổ tiên về)	Nghênh Hỏa
n2_advanced_drafts	batch_0491_0500	R_0496	精霊馬	しょうりょううま	vật cúng hình thú làm từ rau củ dịp lễ Bon	Tinh Linh Mã
n2_advanced_drafts	batch_0491_0500	R_0496	送り火	おくりび	lửa tiễn (đốt để đưa hồn tổ tiên về thế giới bên kia)	Tống Hỏa
n2_advanced_drafts	batch_0491_0500	R_0496	供養	くよう	cúng dường, tưởng nhớ người đã khuất	Cung Dưỡng
n2_advanced_drafts	batch_0491_0500	R_0496	仏壇	ぶつだん	bàn thờ Phật trong gia đình	Phật Đàn
n2_advanced_drafts	batch_0491_0500	R_0496	核家族化	かくかぞくか	xu hướng gia đình hạt nhân hóa	Hạch Gia Tộc Hóa
n2_advanced_drafts	batch_0491_0500	R_0496	盆踊り	ぼんおどり	múa Bon, điệu múa truyền thống dịp lễ Bon	Bồn Dũng
n2_advanced_drafts	batch_0491_0500	R_0496	意味合い	いみあい	ý nghĩa, hàm ý	Ý Vị Hợp
n2_advanced_drafts	batch_0491_0500	R_0496	帰省	きせい	về quê thăm gia đình	Quy Tỉnh
n2_advanced_drafts	batch_0491_0500	R_0496	変質	へんしつ	biến chất, thay đổi bản chất	Biến Chất
n2_advanced_drafts	batch_0491_0500	R_0496	よりどころ	よりどころ	chỗ dựa, điểm tựa tinh thần	
n2_advanced_drafts	batch_0491_0500	R_0496	契機	けいき	cơ duyên, cơ hội, điểm mở đầu	Khế Ki
n2_advanced_drafts	batch_0491_0500	R_0496	日系人	にっけいじん	người Nhật gốc sống ở nước ngoài	Nhật Hệ Nhân
n2_advanced_drafts	batch_0491_0500	R_0497	元禄期	げんろくき	thời kỳ Genroku (1688-1704), thời hoàng kim của văn hóa thị dân Edo	Nguyên Lộc Kì
n2_advanced_drafts	batch_0491_0500	R_0497	女形	おんながた	nam diễn viên đóng vai nữ trong kabuki	Nữ Hình
n2_advanced_drafts	batch_0491_0500	R_0497	様式化	ようしきか	cách điệu hóa, phong cách hóa	Dạng Thức Hóa
n2_advanced_drafts	batch_0491_0500	R_0497	隈取	くまどり	lối trang điểm đặc trưng của kabuki, vẽ đường sọc mặt	Uôm Thủ
n2_advanced_drafts	batch_0491_0500	R_0497	見得	みえ	tư thế tĩnh đặc trưng của kabuki, khoảnh khắc diễn viên đứng yên thu hút chú ý	Kiến Đắc
n2_advanced_drafts	batch_0491_0500	R_0497	花道	はなみち	hoa đạo, con đường xuyên qua khán phòng trong sân khấu kabuki	Hoa Đạo
n2_advanced_drafts	batch_0491_0500	R_0497	町人層	ちょうにんそう	tầng lớp thị dân, thương nhân và thợ thủ công thời Edo	Đinh Nhân Tằng
n2_advanced_drafts	batch_0491_0500	R_0497	連綿	れんめん	liên tục, không ngừng, kéo dài mãi	Liên Miên
n2_advanced_drafts	batch_0491_0500	R_0497	深化	しんか	sự sâu sắc hóa, làm sâu thêm	Thâm Hóa
n2_advanced_drafts	batch_0491_0500	R_0497	普遍的	ふへんてき	phổ quát, mang tính toàn cầu	Phổ Biến Đích
n2_advanced_drafts	batch_0491_0500	R_0497	礼儀作法	れいぎさほう	phép tắc, lễ nghi, cách ứng xử	Lễ Nghi Tác Pháp
n2_advanced_drafts	batch_0491_0500	R_0497	均衡	きんこう	sự cân bằng, sự quân bình	Quân Hành
n2_advanced_drafts	batch_0491_0500	R_0497	真髄	しんずい	tinh tủy, bản chất cốt lõi sâu nhất	Chân Tủy
n2_advanced_drafts	batch_0491_0500	R_0497	変容	へんよう	sự biến đổi, biến dạng (theo nghĩa tích cực)	Biến Dung
n2_advanced_drafts	batch_0491_0500	R_0498	希薄化	きはくか	sự trở nên nhạt nhòa, loãng dần	Hi Bạc Hóa
n2_advanced_drafts	batch_0491_0500	R_0498	逆説	ぎゃくせつ	nghịch lý	Nghịch Thuyết
n2_advanced_drafts	batch_0491_0500	R_0498	利便性	りべんせい	sự tiện lợi, tính tiện ích	Lợi Tiện Tính
n2_advanced_drafts	batch_0491_0500	R_0498	偶発的	ぐうはつてき	ngẫu nhiên, tình cờ	Ngẫu Phát Đích
n2_advanced_drafts	batch_0491_0500	R_0498	反射的	はんしゃてき	phản xạ, một cách phản xạ	Phản Xạ Đích
n2_advanced_drafts	batch_0491_0500	R_0498	非言語的	ひげんごてき	phi ngôn ngữ	Phi Ngôn Ngữ Đích
n2_advanced_drafts	batch_0491_0500	R_0498	信頼関係	しんらいかんけい	mối quan hệ tin tưởng, lòng tin	Tín Lại Quan Hệ
n2_advanced_drafts	batch_0491_0500	R_0498	承認欲求	しょうにんよっきゅう	nhu cầu được công nhận, được thừa nhận	Thừa Nhận Dục Cầu
n2_advanced_drafts	batch_0491_0500	R_0498	肥大化	ひだいか	sự phình to, phình đại	Phì Đại Hóa
n2_advanced_drafts	batch_0491_0500	R_0498	摩擦	まさつ	mâu thuẫn, ma sát (trong quan hệ người)	Ma Sát
n2_advanced_drafts	batch_0491_0500	R_0498	葛藤	かっとう	xung đột nội tâm, mâu thuẫn	Cát Đằng
n2_advanced_drafts	batch_0491_0500	R_0498	媒介	ばいかい	trung gian, môi giới	Môi Giới
n2_advanced_drafts	batch_0491_0500	R_0498	共鳴	きょうめい	sự cộng hưởng, đồng cảm	Cộng Minh
n2_advanced_drafts	batch_0491_0500	R_0498	生身	なまみ	bằng xương bằng thịt, thực thể sống	Sanh Thân
n2_advanced_drafts	batch_0491_0500	R_0499	巨人	きょじん	vĩ nhân, khổng lồ	Cự Nhân
n2_advanced_drafts	batch_0491_0500	R_0499	葛藤	かっとう	xung đột nội tâm, mâu thuẫn	Cát Đằng
n2_advanced_drafts	batch_0491_0500	R_0499	緻密	ちみつ	tỉ mỉ, chi tiết	Trí Mật
n2_advanced_drafts	batch_0491_0500	R_0499	文壇	ぶんだん	văn đàn, giới văn học	Văn Đàn
n2_advanced_drafts	batch_0491_0500	R_0499	相対性	そうたいせい	tính tương đối	Tương Đối Tính
n2_advanced_drafts	batch_0491_0500	R_0499	冗長	じょうちょう	dài dòng, lắm lời	Nhũng Trường
n2_advanced_drafts	batch_0491_0500	R_0499	美学	びがく	mỹ học, quan niệm thẩm mỹ	Mĩ Học
n2_advanced_drafts	batch_0491_0500	R_0499	漠然	ばくぜん	mơ hồ, không rõ ràng	Mạc Nhiên
n2_advanced_drafts	batch_0491_0500	R_0499	幻覚	げんかく	ảo giác	Huyễn Giác
n2_advanced_drafts	batch_0491_0500	R_0499	登竜門	とうりゅうもん	cổng vào danh vọng, thử thách đầu tiên	Đăng Long Môn
n2_advanced_drafts	batch_0491_0500	R_0499	新進作家	しんしんさっか	nhà văn mới nổi	Tân Tiến Tác Gia
n2_advanced_drafts	batch_0491_0500	R_0499	遺産	いさん	di sản	Di Sản
n2_advanced_drafts	batch_0491_0500	R_0499	雄弁	ゆうべん	hùng hồn, hùng biện	Hùng Biện
n2_advanced_drafts	batch_0491_0500	R_0499	心理的リアリズム	しんりてきリアリズム	chủ nghĩa hiện thực tâm lý	Tâm Lí Đích
n2_advanced_drafts	batch_0491_0500	R_0500	美意識	びいしき	thẩm mỹ quan, ý thức về cái đẹp	Mĩ Ý Thức
n2_advanced_drafts	batch_0491_0500	R_0500	黄禍論	こうかろん	thuyết họa da vàng (tâm lý kỳ thị người châu Á tại phương Tây)	Hoàng Họa Luận
n2_advanced_drafts	batch_0491_0500	R_0500	茶の湯	ちゃのゆ	trà đạo (nghệ thuật pha trà truyền thống Nhật)	Trà Thang
n2_advanced_drafts	batch_0491_0500	R_0500	融合	ゆうごう	dung hợp, kết hợp	Dung Hợp
n2_advanced_drafts	batch_0491_0500	R_0500	崇拝	すうはい	sự tôn thờ, sùng bái	Sùng Bái
n2_advanced_drafts	batch_0491_0500	R_0500	侘び	わび	wabi - vẻ đẹp giản dị, tĩnh lặng trong cái chưa hoàn hảo	Sá
n2_advanced_drafts	batch_0491_0500	R_0500	直感する	ちょっかんする	trực cảm, cảm nhận bằng trực giác	Trực Cảm
n2_advanced_drafts	batch_0491_0500	R_0500	空虚	くうきょ	trống rỗng, hư không	Không Hư
n2_advanced_drafts	batch_0491_0500	R_0500	造園	ぞうえん	làm vườn, tạo cảnh quan	Tạo Viên
n2_advanced_drafts	batch_0491_0500	R_0500	先駆者	せんくしゃ	người tiên phong, người mở đường	Tiên Khu Giả
n2_advanced_drafts	batch_0491_0500	R_0500	共鳴する	きょうめいする	cộng hưởng, đồng điệu	Cộng Minh
n2_advanced_drafts	batch_0491_0500	R_0500	美術批評家	びじゅつひひょうか	nhà phê bình nghệ thuật	Mĩ Thuật Phê Bình Gia
n2_advanced_drafts	batch_0491_0500	R_0500	普遍	ふへん	phổ quát, có giá trị với mọi nơi mọi thời	Phổ Biến
n2_advanced_drafts	batch_0491_0500	R_0500	文化固有	ぶんかこゆう	đặc thù văn hóa, riêng biệt của từng văn hóa	Văn Hóa Cố Hữu
n2_advanced_drafts	batch_0501_0510	R_0501	解体	かいたい	sự tan rã, giải thể	Giải Thể
n2_advanced_drafts	batch_0501_0510	R_0501	席巻する	せっけんする	tràn qua, cuốn phăng (toàn bộ)	Tịch Quyển
n2_advanced_drafts	batch_0501_0510	R_0501	単身世帯	たんしんせたい	hộ gia đình đơn thân	Đơn Thân Thế Đới
n2_advanced_drafts	batch_0501_0510	R_0501	驚愕	きょうがく	sự kinh ngạc, sửng sốt	Kinh Ngạc
n2_advanced_drafts	batch_0501_0510	R_0501	三世代同居	さんせだいどうきょ	ba thế hệ cùng chung sống	Tam Thế Đại Đồng Cư
n2_advanced_drafts	batch_0501_0510	R_0501	遺物	いぶつ	di vật, tàn tích	Di Vật
n2_advanced_drafts	batch_0501_0510	R_0501	独居老人	どっきょろうじん	người già sống một mình	Độc Cư Lão Nhân
n2_advanced_drafts	batch_0501_0510	R_0501	紐帯	ちゅうたい	sợi dây liên kết, mối ràng buộc	Nữu Đới
n2_advanced_drafts	batch_0501_0510	R_0501	孤独死	こどくし	chết cô đơn (không ai hay biết)	Cô Độc Tử
n2_advanced_drafts	batch_0501_0510	R_0501	社会保障制度	しゃかいほしょうせいど	hệ thống an sinh xã hội	Xã Hội Bảo Chướng Chế Độ
n2_advanced_drafts	batch_0501_0510	R_0501	血縁・地縁・社縁	けつえん・ちえん・しゃえん	huyết thống, địa duyên (quan hệ láng giềng), xã hội (quan hệ nghề nghiệp)	Huyết Duyên Địa Duyên Xã Duyên
n2_advanced_drafts	batch_0501_0510	R_0501	浮遊する	ふゆうする	trôi nổi, lơ lửng	Phù Du
n2_advanced_drafts	batch_0501_0510	R_0501	選択的家族	せんたくてきかぞく	gia đình lựa chọn (không dựa trên huyết thống)	Tuyển Trạch Đích Gia Tộc
n2_advanced_drafts	batch_0501_0510	R_0501	帰属欲求	きぞくよっきゅう	nhu cầu quy thuộc, nhu cầu được thuộc về một tập thể	Quy Chúc Dục Cầu
n2_advanced_drafts	batch_0501_0510	R_0502	甚大	じんだい	cực kỳ lớn, khổng lồ (thiệt hại)	Thậm Đại
n2_advanced_drafts	batch_0501_0510	R_0502	猛威	もうい	sức mạnh cuồng nộ, uy lực dữ dội	Mãnh Uy
n2_advanced_drafts	batch_0501_0510	R_0502	惨禍	さんか	thảm họa, tai ương thảm khốc	Thảm Họa
n2_advanced_drafts	batch_0501_0510	R_0502	無常観	むじょうかん	quan niệm vô thường (Phật giáo)	Vô Thường Quan
n2_advanced_drafts	batch_0501_0510	R_0502	根底	こんてい	nền tảng, cội rễ sâu xa	Căn Để
n2_advanced_drafts	batch_0501_0510	R_0502	喪失	そうしつ	sự mất mát	Tang Thất
n2_advanced_drafts	batch_0501_0510	R_0502	愛着	あいちゃく	tình yêu gắn bó, tình cảm sâu đậm	Ái Trứ
n2_advanced_drafts	batch_0501_0510	R_0502	継承	けいしょう	sự truyền lại, kế thừa	Kế Thừa
n2_advanced_drafts	batch_0501_0510	R_0502	高台移転	たかだいいてん	di dời lên vùng cao (tránh nguy hiểm)	Cao Thai Di Chuyển
n2_advanced_drafts	batch_0501_0510	R_0502	切実	せつじつ	khẩn thiết, cấp bách, sâu sắc	Thiết Thực
n2_advanced_drafts	batch_0501_0510	R_0502	共生	きょうせい	cùng sinh tồn, cộng sinh	Cộng Sanh
n2_advanced_drafts	batch_0501_0510	R_0502	繰り返し	くりかえし	sự lặp lại	Sào Phản
n2_advanced_drafts	batch_0501_0510	R_0502	壊滅	かいめつ	tàn phá hoàn toàn, hủy diệt	Hoại Diệt
n2_advanced_drafts	batch_0501_0510	R_0503	内包する	ないほうする	chứa đựng bên trong, bao hàm	Nội Bao
n2_advanced_drafts	batch_0501_0510	R_0503	搾取	さくしゅ	bóc lột, khai thác (theo nghĩa tiêu cực)	Trá Thủ
n2_advanced_drafts	batch_0501_0510	R_0503	断罪	だんざい	lên án, kết tội	Đoạn Tội
n2_advanced_drafts	batch_0501_0510	R_0503	葛藤	かっとう	giằng xé nội tâm, mâu thuẫn	Cát Đằng
n2_advanced_drafts	batch_0501_0510	R_0503	アニミズム	アニミズム	thuyết vạn vật hữu linh	
n2_advanced_drafts	batch_0501_0510	R_0503	神道	しんとう	Thần đạo (tôn giáo truyền thống Nhật)	Thần Đạo
n2_advanced_drafts	batch_0501_0510	R_0503	畏れ	おそれ	sự sợ hãi, lòng kính sợ	Úy
n2_advanced_drafts	batch_0501_0510	R_0503	腐海	ふかい	biển nấm độc (trong Nausicaa)	Hủ Hải
n2_advanced_drafts	batch_0501_0510	R_0503	通奏低音	つうそうていおん	âm trầm liên tục, chủ đề xuyên suốt (ẩn dụ)	Thông Tấu Đê Âm
n2_advanced_drafts	batch_0501_0510	R_0503	傲慢さ	ごうまんさ	sự ngạo mạn, kiêu ngạo	Ngạo Mạn
n2_advanced_drafts	batch_0501_0510	R_0503	逆説	ぎゃくせつ	nghịch lý	Nghịch Thuyết
n2_advanced_drafts	batch_0501_0510	R_0503	証左	しょうさ	bằng chứng, minh chứng	Chứng Tả
n2_advanced_drafts	batch_0501_0510	R_0504	ゆとり教育	ゆとりきょういく	giáo dục giảm tải (chính sách 2002-2011)	Giáo Dục
n2_advanced_drafts	batch_0501_0510	R_0504	学習指導要領	がくしゅうしどうようりょう	chương trình giảng dạy quốc gia	Học Tập Chỉ Đạo Yếu Lĩnh
n2_advanced_drafts	batch_0501_0510	R_0504	リテラシー	リテラシー	năng lực đọc hiểu và vận dụng	
n2_advanced_drafts	batch_0501_0510	R_0504	学力崩壊	がくりょくほうかい	sự sụp đổ học lực	Học Lực Băng Hoại
n2_advanced_drafts	batch_0501_0510	R_0504	元凶	げんきょう	nguyên nhân chính, thủ phạm chính	Nguyên Hung
n2_advanced_drafts	batch_0501_0510	R_0504	擁護	ようご	bảo vệ, biện hộ	Ủng Hộ
n2_advanced_drafts	batch_0501_0510	R_0504	抜本的	ばっぽんてき	triệt để, toàn diện (cải cách căn bản)	Bạt Bản Đích
n2_advanced_drafts	batch_0501_0510	R_0504	詰め込み教育	つめこみきょういく	giáo dục nhồi nhét	Cật Nhập Giáo Dục
n2_advanced_drafts	batch_0501_0510	R_0504	政策立案者	せいさくりつあんしゃ	người xây dựng chính sách	Chánh Sách Lập Án Giả
n2_advanced_drafts	batch_0501_0510	R_0504	還元	かんげん	quy đổi, rút gọn về	Hoàn Nguyên
n2_advanced_drafts	batch_0501_0510	R_0504	尺度	しゃくど	thước đo, tiêu chí đánh giá	Xích Độ
n2_advanced_drafts	batch_0501_0510	R_0504	契機	けいき	cơ hội, động lực, điểm khởi phát	Khế Ki
n2_advanced_drafts	batch_0501_0510	R_0505	就活	しゅうかつ	hoạt động tìm việc làm (viết tắt của 就職活動)	Tựu Hoạt
n2_advanced_drafts	batch_0501_0510	R_0505	リクルートスーツ	リクルートスーツ	bộ suit tuyển dụng (trang phục chuẩn khi đi phỏng vấn tại Nhật)	
n2_advanced_drafts	batch_0501_0510	R_0505	OB・OG訪問	オービーオージーほうもん	thăm hỏi đàn anh/đàn chị đã tốt nghiệp để tìm hiểu về công ty	Phóng Vấn
n2_advanced_drafts	batch_0501_0510	R_0505	内定	ないてい	lời mời nhận việc (offer chưa chính thức nhưng có giá trị pháp lý)	Nội Định
n2_advanced_drafts	batch_0501_0510	R_0505	就活うつ	しゅうかつうつ	trầm cảm do shukatsu gây ra	Tựu Hoạt
n2_advanced_drafts	batch_0501_0510	R_0505	重篤	じゅうとく	nghiêm trọng, nguy kịch (dùng cho tình trạng sức khỏe)	Trọng Đốc
n2_advanced_drafts	batch_0501_0510	R_0505	学歴フィルター	がくれきフィルター	bộ lọc học vấn (loại hồ sơ dựa trên trường đại học)	Học Lịch
n2_advanced_drafts	batch_0501_0510	R_0505	公然の秘密	こうぜんのひみつ	bí mật được công khai (ai cũng biết nhưng không nói thẳng)	Công Nhiên Bí Mật
n2_advanced_drafts	batch_0501_0510	R_0505	即戦力	そくせんりょく	nhân lực có thể làm việc ngay, không cần đào tạo thêm	Tức Chiến Lực
n2_advanced_drafts	batch_0501_0510	R_0505	試行錯誤	しこうさくご	thử nghiệm và sai lầm, mò mẫm	Thí Hành Thác Ngộ
n2_advanced_drafts	batch_0501_0510	R_0505	抜本的	ばっぽんてき	triệt để, tận gốc rễ	Bạt Bản Đích
n2_advanced_drafts	batch_0501_0510	R_0505	醸成	じょうせい	xây dựng dần, vun đắp (văn hóa, bầu không khí)	Nhưỡng Thành
n2_advanced_drafts	batch_0501_0510	R_0505	偏差値	へんさち	điểm chuẩn thi đại học (thang đo năng lực học thuật tại Nhật)	Thiên Soa Trị
n2_advanced_drafts	batch_0501_0510	R_0506	陰翳	いんえい	bóng tối, sự mờ tối, chiaroscuro	Âm Ế
n2_advanced_drafts	batch_0501_0510	R_0506	陰翳礼讃	いんえいらいさん	Ngợi ca bóng tối (tùy bút 1933 của Tanizaki)	Âm Ế Lễ Tán
n2_advanced_drafts	batch_0501_0510	R_0506	美意識	びいしき	ý thức thẩm mỹ	Mĩ Ý Thức
n2_advanced_drafts	batch_0501_0510	R_0506	漆器	しっき	đồ sơn mài	Tất Khí
n2_advanced_drafts	batch_0501_0510	R_0506	燈火	とうか	ngọn đèn, ánh đèn	Đăng Hỏa
n2_advanced_drafts	batch_0501_0510	R_0506	光沢	こうたく	độ bóng, ánh bóng	Quang Trạch
n2_advanced_drafts	batch_0501_0510	R_0506	繊細	せんさい	tinh tế, nhạy cảm	Tiêm Tế
n2_advanced_drafts	batch_0501_0510	R_0506	感受性	かんじゅせい	cảm thụ, độ nhạy cảm	Cảm Thụ Tính
n2_advanced_drafts	batch_0501_0510	R_0506	床の間	とこのま	tokonoma - hốc tường trang trí trong nhà truyền thống Nhật	Sàng Gian
n2_advanced_drafts	batch_0501_0510	R_0506	襖	ふすま	fusuma - cửa trượt truyền thống Nhật	Áo
n2_advanced_drafts	batch_0501_0510	R_0506	障壁画	しょうへきが	tranh vách ngăn truyền thống Nhật	Chướng Bích Họa
n2_advanced_drafts	batch_0501_0510	R_0506	金箔	きんぱく	vàng lá	Kim Bạc
n2_advanced_drafts	batch_0501_0510	R_0506	縁側	えんがわ	hiên nhà kiểu Nhật	Duyên Trắc
n2_advanced_drafts	batch_0501_0510	R_0506	讃歌	さんか	bài ca ngợi	Tán Ca
n2_advanced_drafts	batch_0501_0510	R_0507	森林浴	しんりんよく	tắm rừng (shinrin-yoku)	Sâm Lâm Dục
n2_advanced_drafts	batch_0501_0510	R_0507	林野庁	りんやちょう	Cơ quan Lâm nghiệp (thuộc Bộ Nông nghiệp Nhật Bản)	Lâm Dã Sảnh
n2_advanced_drafts	batch_0501_0510	R_0507	フィトンチッド	フィトンチッド	phytoncide (hợp chất bay hơi do cây tiết ra)	
n2_advanced_drafts	batch_0501_0510	R_0507	揮発性有機化合物	きはつせいゆうきかごうぶつ	hợp chất hữu cơ bay hơi	Huy Phát Tính Hữu Ki Hóa Hợp Vật
n2_advanced_drafts	batch_0501_0510	R_0507	NK細胞	エヌケーさいぼう	tế bào NK (natural killer cell, tế bào miễn dịch)	Tế Bào
n2_advanced_drafts	batch_0501_0510	R_0507	コルチゾール	コルチゾール	cortisol (hoóc-môn căng thẳng)	
n2_advanced_drafts	batch_0501_0510	R_0507	副交感神経	ふくこうかんしんけい	thần kinh phó giao cảm (para-sympathetic nerve)	Phó Giao Cảm Thần Kinh
n2_advanced_drafts	batch_0501_0510	R_0507	抑うつ傾向	よくうつけいこう	xu hướng trầm cảm	Ức Khuynh Hướng
n2_advanced_drafts	batch_0501_0510	R_0507	森林療法	しんりんりょうほう	liệu pháp rừng	Sâm Lâm Liệu Pháp
n2_advanced_drafts	batch_0501_0510	R_0507	プロトコル	プロトコル	giao thức, quy trình chuẩn	
n2_advanced_drafts	batch_0501_0510	R_0507	臨床的	りんしょうてき	lâm sàng, liên quan đến điều trị lâm sàng	Lâm Sàng Đích
n2_advanced_drafts	batch_0501_0510	R_0507	エビデンス	エビデンス	bằng chứng (evidence)	
n2_advanced_drafts	batch_0501_0510	R_0507	介入	かいにゅう	can thiệp (medical intervention)	Giới Nhập
n2_advanced_drafts	batch_0501_0510	R_0507	有意に	ゆういに	có ý nghĩa thống kê, rõ ràng	Hữu Ý
n2_advanced_drafts	batch_0501_0510	R_0508	金継ぎ	きんつぎ	kintsugi - kỹ thuật phục chế gốm bằng vàng	Kim Kế
